"x","y"
0.173409587718326,0.00088374765146039
0.176191866816647,0.000996458515925081
0.178974145914969,0.00112675724751517
0.181756425013291,0.00127121698758459
0.184538704111612,0.00142928612022804
0.187320983209934,0.0016055676183623
0.190103262308255,0.00180568046761905
0.192885541406577,0.00202415142922499
0.195667820504898,0.0022617304932816
0.19845009960322,0.00253332598850301
0.201232378701542,0.0028310111065085
0.204014657799863,0.00315401614796706
0.206796936898185,0.0035112822092721
0.209579215996506,0.00391129577905724
0.212361495094828,0.00434425889989264
0.215143774193149,0.00481134645384861
0.217926053291471,0.00533927660873208
0.220708332389793,0.00591165128836432
0.223490611488114,0.00652763333183921
0.226272890586436,0.00720322049098883
0.229055169684757,0.0079497290914498
0.231837448783079,0.00875098862673637
0.2346197278814,0.00960867366445691
0.237402006979722,0.0105670358714575
0.240184286078044,0.0115954337169159
0.242966565176365,0.0126933851138719
0.245748844274687,0.0138872818512395
0.248531123373008,0.0151900652972396
0.25131340247133,0.0165771249688749
0.254095681569651,0.0180506211309657
0.256877960667973,0.0196783392764098
0.259660239766295,0.0214082173928061
0.262442518864616,0.0232409130870377
0.265224797962938,0.0252166223470248
0.268007077061259,0.0273471735132612
0.270789356159581,0.0295980082349411
0.273571635257902,0.0319719766560315
0.276353914356224,0.0345641907696691
0.279136193454546,0.037294858521288
0.281918472552867,0.0401665625442081
0.284700751651189,0.0432359241078796
0.28748303074951,0.0465095223265165
0.290265309847832,0.0499425421295455
0.293047588946153,0.0535416265500117
0.295829868044475,0.0574211063163943
0.298612147142797,0.0614780016299725
0.301394426241118,0.0657147498652058
0.30417670533944,0.0702053036503448
0.306958984437761,0.0749462627505686
0.309741263536083,0.0798838763902016
0.312523542634404,0.0850297475201732
0.315305821732726,0.0905108823161435
0.318088100831048,0.0962038825477781
0.320870379929369,0.102110684216853
0.323652659027691,0.108321158320809
0.326434938126012,0.114817896222479
0.329217217224334,0.12154113589135
0.331999496322655,0.128508044815663
0.334781775420977,0.135849351078803
0.337564054519299,0.143427321200252
0.34034633361762,0.151243114230504
0.343128612715942,0.159398821371665
0.345910891814263,0.167860963432438
0.348693170912585,0.176567744643451
0.351475450010907,0.185541717884386
0.354257729109228,0.194908013821882
0.35704000820755,0.204522799592271
0.359822287305871,0.214386337269448
0.362604566404193,0.224607651233288
0.365386845502514,0.235137745661299
0.368169124600836,0.245916938268343
0.370951403699158,0.256972213274914
0.373733682797479,0.268415400924174
0.376515961895801,0.280105200440048
0.379298240994122,0.2920410205289
0.382080520092444,0.304332968687546
0.384862799190765,0.316919466540034
0.387645078289087,0.329746406734114
0.390427357387409,0.342843665233182
0.39320963648573,0.356304797380892
0.395991915584052,0.3699984526046
0.398774194682373,0.383923332924662
0.401556473780695,0.398185056113442
0.404338752879016,0.412713904994305
0.407121031977338,0.427463619149106
0.40990331107566,0.442465053793382
0.412685590173981,0.457791219828862
0.415467869272303,0.473326082839106
0.418250148370624,0.489067795612351
0.421032427468946,0.505112461767835
0.423814706567267,0.521387274434331
0.426596985665589,0.537854857275404
0.429379264763911,0.554544842896191
0.432161543862232,0.571509346445184
0.434943822960554,0.588651052866909
0.437726102058875,0.605967661109408
0.440508381157197,0.623540964054122
0.443290660255518,0.641300314361035
0.44607293935384,0.659217297010431
0.448855218452162,0.677317745480126
0.451637497550483,0.695633579581769
0.454419776648805,0.714088330401834
0.457202055747126,0.732679256877578
0.459984334845448,0.751468685476569
0.462766613943769,0.770393794237655
0.465548893042091,0.789434588921564
0.468331172140413,0.808609995628258
0.471113451238734,0.827933073119253
0.473895730337056,0.847349783328262
0.476678009435377,0.866856911951155
0.479460288533699,0.886491406482018
0.48224256763202,0.906204874470037
0.485024846730342,0.925984797002276
0.487807125828664,0.945839491822901
0.490589404926985,0.965765265983774
0.493371684025307,0.985731910047003
0.496153963123628,1.00573571959313
0.49893624222195,1.02578172322556
0.501718521320271,1.04584381856604
0.504500800418593,1.06591564897311
0.507283079516915,1.08599080829747
0.510065358615236,1.10605217967289
0.512847637713558,1.12609444484773
0.515629916811879,1.14611346962152
0.518412195910201,1.16607594540802
0.521194475008522,1.18598688882296
0.523976754106844,1.20584437077206
0.526759033205166,1.22562320163803
0.529541312303487,1.24529773647842
0.532323591401809,1.26488777198085
0.53510587050013,1.28438891709511
0.537888149598452,1.30372445168589
0.540670428696773,1.32293928469482
0.543452707795095,1.3420337438988
0.546234986893417,1.3609605603264
0.549017265991738,1.37969195792473
0.55179954509006,1.39827165212131
0.554581824188381,1.41669528011678
0.557364103286703,1.43484036446931
0.560146382385024,1.45279882402729
0.562928661483346,1.47057076120775
0.565710940581668,1.48808508899084
0.568493219679989,1.5053191766096
0.571275498778311,1.52233765513298
0.574057777876632,1.53913655068944
0.576840056974954,1.55554916342886
0.579622336073275,1.57171809479934
0.582404615171597,1.58764071564839
0.585186894269919,1.60322260118369
0.58796917336824,1.61845332010661
0.590751452466562,1.63341360210591
0.593533731564883,1.64809533379699
0.596316010663205,1.66230823146813
0.599098289761526,1.67622965381015
0.601880568859848,1.68985700386103
0.60466284795817,1.70307551530391
0.607445127056491,1.7158924736787
0.610227406154813,1.72839851231388
0.613009685253134,1.74057915630216
0.615791964351456,1.75223806210798
0.618574243449778,1.7635730582243
0.621356522548099,1.77458272324815
0.624138801646421,1.78513721671129
0.626921080744742,1.79526438612111
0.629703359843064,1.80505800424198
0.632485638941385,1.81449696515987
0.635267918039707,1.82339273112368
0.638050197138028,1.83195076031784
0.64083247623635,1.8401708477947
0.643614755334672,1.84791478746623
0.646397034432993,1.85523060576182
0.649179313531315,1.86220887522111
0.651961592629636,1.86882257738708
0.654743871727958,1.8749017918737
0.65752615082628,1.88064739294644
0.660308429924601,1.88606023547563
0.663090709022923,1.89100062877268
0.665872988121244,1.89553345129033
0.668655267219566,1.89974108151452
0.671437546317887,1.90359197499187
0.674219825416209,1.90694115302641
0.67700210451453,1.90997519094928
0.679784383612852,1.91269568294305
0.682566662711174,1.91496713632722
0.685348941809495,1.91686612354996
0.688131220907817,1.9184637779433
0.690913500006138,1.91972558350742
0.69369577910446,1.92053307897112
0.696478058202782,1.92105259915734
0.699260337301103,1.92128607667208
0.702042616399425,1.92110567245722
0.704824895497746,1.92059426513321
0.707607174596068,1.91981074610532
0.710389453694389,1.91871886251665
0.713171732792711,1.91722446566527
0.715954011891032,1.91547178536269
0.718736290989354,1.91346272238352
0.721518570087676,1.9110780252853
0.724300849185997,1.90840276449822
0.727083128284319,1.90548426930478
0.72986540738264,1.90228520185141
0.732647686480962,1.89873154957067
0.735429965579284,1.89494690717088
0.738212244677605,1.89093290590531
0.740994523775927,1.88657788820643
0.743776802874248,1.88196707287143
0.74655908197257,1.87713788096501
0.749341361070891,1.87205204952601
0.752123640169213,1.86665149696203
0.754905919267534,1.86104248278288
0.757688198365856,1.85522631897984
0.760470477464178,1.84909730840767
0.763252756562499,1.84274059660961
0.766035035660821,1.8361855694586
0.768817314759142,1.82939312023954
0.771599593857464,1.82231821022761
0.774381872955786,1.81505318221053
0.777164152054107,1.80759915439124
0.779946431152429,1.79985559626799
0.78272871025075,1.791908009074
0.785510989349072,1.78377929308903
0.788293268447393,1.77543004067473
0.791075547545715,1.76682700595239
0.793857826644037,1.75805083949094
0.796640105742358,1.74910269096091
0.79942238484068,1.73988830059261
0.802204663939001,1.73049307950866
0.804986943037323,1.72093448269514
0.807769222135644,1.7111741961302
0.810551501233966,1.70119051217873
0.813333780332288,1.69105291315159
0.816116059430609,1.68076279849544
0.818898338528931,1.6702353689148
0.821680617627252,1.6595535003432
0.824462896725574,1.64872987562018
0.827245175823895,1.63772954092362
0.830027454922217,1.62654195205721
0.832809734020539,1.61522459565777
0.83559201311886,1.60377923824941
