x,y,Nutrient/Item (unit),Year,Reg_Prov,Sex,Age (years),code,ref_code
4910.90390651606,1.08661659693081E-05,Potassium (mg/d),2004,Canada excluding territories,Female,71 and over,15,77
5105.67544356029,3.26189474897394E-06,Potassium (mg/d),2004,Canada excluding territories,Female,71 and over,15,77
5300.44698060453,5.86887186182475E-07,Potassium (mg/d),2004,Canada excluding territories,Female,71 and over,15,77
773.773910610377,2.18139989304968E-07,Potassium (mg/d),2004,Canada excluding territories,Male,9 to 13,4,66
979.894792309392,1.8432184905319E-06,Potassium (mg/d),2004,Canada excluding territories,Male,9 to 13,4,66
1186.01567400841,9.5775898697244E-06,Potassium (mg/d),2004,Canada excluding territories,Male,9 to 13,4,66
1392.13655570742,3.24223258640233E-05,Potassium (mg/d),2004,Canada excluding territories,Male,9 to 13,4,66
1598.25743740644,7.76738574506032E-05,Potassium (mg/d),2004,Canada excluding territories,Male,9 to 13,4,66
1804.37831910545,0.000144924866565,Potassium (mg/d),2004,Canada excluding territories,Male,9 to 13,4,66
2010.49920080447,0.000228562082476,Potassium (mg/d),2004,Canada excluding territories,Male,9 to 13,4,66
2216.62008250349,0.000319310684419,Potassium (mg/d),2004,Canada excluding territories,Male,9 to 13,4,66
2422.7409642025,0.000403269392514,Potassium (mg/d),2004,Canada excluding territories,Male,9 to 13,4,66
2628.86184590152,0.000465669002575,Potassium (mg/d),2004,Canada excluding territories,Male,9 to 13,4,66
2834.98272760053,0.000496657528309,Potassium (mg/d),2004,Canada excluding territories,Male,9 to 13,4,66
3041.10360929955,0.000493820820977,Potassium (mg/d),2004,Canada excluding territories,Male,9 to 13,4,66
3247.22449099856,0.000461503355396,Potassium (mg/d),2004,Canada excluding territories,Male,9 to 13,4,66
3453.34537269758,0.000407965333531,Potassium (mg/d),2004,Canada excluding territories,Male,9 to 13,4,66
3659.46625439659,0.000342418112867,Potassium (mg/d),2004,Canada excluding territories,Male,9 to 13,4,66
3865.58713609561,0.000274749023785,Potassium (mg/d),2004,Canada excluding territories,Male,9 to 13,4,66
4071.70801779462,0.00021287672329,Potassium (mg/d),2004,Canada excluding territories,Male,9 to 13,4,66
4277.82889949364,0.000159832988102,Potassium (mg/d),2004,Canada excluding territories,Male,9 to 13,4,66
4483.94978119266,0.000115835712645,Potassium (mg/d),2004,Canada excluding territories,Male,9 to 13,4,66
4690.07066289167,8.0791859675646E-05,Potassium (mg/d),2004,Canada excluding territories,Male,9 to 13,4,66
4896.19154459069,5.46041411579429E-05,Potassium (mg/d),2004,Canada excluding territories,Male,9 to 13,4,66
5102.3124262897,3.61067823749746E-05,Potassium (mg/d),2004,Canada excluding territories,Male,9 to 13,4,66
5308.43330798872,2.18282933939569E-05,Potassium (mg/d),2004,Canada excluding territories,Male,9 to 13,4,66
5514.55418968773,1.0118878718708E-05,Potassium (mg/d),2004,Canada excluding territories,Male,9 to 13,4,66
5720.67507138675,3.05899365380425E-06,Potassium (mg/d),2004,Canada excluding territories,Male,9 to 13,4,66
5926.79595308576,5.52376728365253E-07,Potassium (mg/d),2004,Canada excluding territories,Male,9 to 13,4,66
537.832676808915,2.44432328540179E-07,Potassium (mg/d),2015,Canada excluding territories,Male,9 to 13,4,66
720.286721453945,2.08195149862745E-06,Potassium (mg/d),2015,Canada excluding territories,Male,9 to 13,4,66
902.740766098975,1.08111296643472E-05,Potassium (mg/d),2015,Canada excluding territories,Male,9 to 13,4,66
1085.19481074401,3.6446521952944E-05,Potassium (mg/d),2015,Canada excluding territories,Male,9 to 13,4,66
1267.64885538904,8.73420696621461E-05,Potassium (mg/d),2015,Canada excluding territories,Male,9 to 13,4,66
1450.10290003407,0.000164681822802,Potassium (mg/d),2015,Canada excluding territories,Male,9 to 13,4,66
1632.5569446791,0.000263421932929,Potassium (mg/d),2015,Canada excluding territories,Male,9 to 13,4,66
1815.01098932413,0.000370923883152,Potassium (mg/d),2015,Canada excluding territories,Male,9 to 13,4,66
1997.46503396916,0.000468843444278,Potassium (mg/d),2015,Canada excluding territories,Male,9 to 13,4,66
2179.91907861419,0.000540285340805,Potassium (mg/d),2015,Canada excluding territories,Male,9 to 13,4,66
2362.37312325922,0.00057304348047,Potassium (mg/d),2015,Canada excluding territories,Male,9 to 13,4,66
2544.82716790425,0.00056289430734,Potassium (mg/d),2015,Canada excluding territories,Male,9 to 13,4,66
2727.28121254928,0.000518247879478,Potassium (mg/d),2015,Canada excluding territories,Male,9 to 13,4,66
2909.73525719431,0.000453548523166,Potassium (mg/d),2015,Canada excluding territories,Male,9 to 13,4,66
3092.18930183934,0.000378780679407,Potassium (mg/d),2015,Canada excluding territories,Male,9 to 13,4,66
3274.64334648437,0.000301573693143,Potassium (mg/d),2015,Canada excluding territories,Male,9 to 13,4,66
3457.0973911294,0.000230709356258,Potassium (mg/d),2015,Canada excluding territories,Male,9 to 13,4,66
3639.55143577443,0.000171830226231,Potassium (mg/d),2015,Canada excluding territories,Male,9 to 13,4,66
3822.00548041946,0.00012481598217,Potassium (mg/d),2015,Canada excluding territories,Male,9 to 13,4,66
4004.45952506449,8.74324827842601E-05,Potassium (mg/d),2015,Canada excluding territories,Male,9 to 13,4,66
4186.91356970952,5.91213435653323E-05,Potassium (mg/d),2015,Canada excluding territories,Male,9 to 13,4,66
4369.36761435455,3.93095423267481E-05,Potassium (mg/d),2015,Canada excluding territories,Male,9 to 13,4,66
4551.82165899958,2.4183423841323E-05,Potassium (mg/d),2015,Canada excluding territories,Male,9 to 13,4,66
4734.27570364461,1.14230974978739E-05,Potassium (mg/d),2015,Canada excluding territories,Male,9 to 13,4,66
4916.72974828964,3.48537943329776E-06,Potassium (mg/d),2015,Canada excluding territories,Male,9 to 13,4,66
5099.18379293467,6.27964578132123E-07,Potassium (mg/d),2015,Canada excluding territories,Male,9 to 13,4,66
574.732357691014,2.21722566333825E-07,Potassium (mg/d),2004,Canada excluding territories,Female,51 to 70,13,75
769.041952092522,1.84623162205507E-06,Potassium (mg/d),2004,Canada excluding territories,Female,51 to 70,13,75
963.351546494029,9.45173360376182E-06,Potassium (mg/d),2004,Canada excluding territories,Female,51 to 70,13,75
1157.66114089554,3.15463367328542E-05,Potassium (mg/d),2004,Canada excluding territories,Female,51 to 70,13,75
1351.97073529704,7.46851457292832E-05,Potassium (mg/d),2004,Canada excluding territories,Female,51 to 70,13,75
1546.28032969855,0.000138527802756,Potassium (mg/d),2004,Canada excluding territories,Female,51 to 70,13,75
1740.58992410006,0.000219137545048,Potassium (mg/d),2004,Canada excluding territories,Female,51 to 70,13,75
1934.89951850157,0.000309925343423,Potassium (mg/d),2004,Canada excluding territories,Female,51 to 70,13,75
2129.20911290308,0.000398813808595,Potassium (mg/d),2004,Canada excluding territories,Female,51 to 70,13,75
2323.51870730458,0.000470752686501,Potassium (mg/d),2004,Canada excluding territories,Female,51 to 70,13,75
2517.82830170609,0.000514310595747,Potassium (mg/d),2004,Canada excluding territories,Female,51 to 70,13,75
2712.1378961076,0.000524707756616,Potassium (mg/d),2004,Canada excluding territories,Female,51 to 70,13,75
2906.44749050911,0.000502690711417,Potassium (mg/d),2004,Canada excluding territories,Female,51 to 70,13,75
3100.75708491061,0.000453820401183,Potassium (mg/d),2004,Canada excluding territories,Female,51 to 70,13,75
3295.06667931212,0.000387715361217,Potassium (mg/d),2004,Canada excluding territories,Female,51 to 70,13,75
3489.37627371363,0.000315121109458,Potassium (mg/d),2004,Canada excluding territories,Female,51 to 70,13,75
3683.68586811514,0.000244627481191,Potassium (mg/d),2004,Canada excluding territories,Female,51 to 70,13,75
3877.99546251664,0.00018234505362,Potassium (mg/d),2004,Canada excluding territories,Female,51 to 70,13,75
4072.30505691815,0.000131843707979,Potassium (mg/d),2004,Canada excluding territories,Female,51 to 70,13,75
4266.61465131966,9.30369752903094E-05,Potassium (mg/d),2004,Canada excluding territories,Female,51 to 70,13,75
4460.92424572117,6.39165857119978E-05,Potassium (mg/d),2004,Canada excluding territories,Female,51 to 70,13,75
4655.23384012267,4.22569290978977E-05,Potassium (mg/d),2004,Canada excluding territories,Female,51 to 70,13,75
4849.54343452418,2.49422440530451E-05,Potassium (mg/d),2004,Canada excluding territories,Female,51 to 70,13,75
5043.85302892569,1.12236919259626E-05,Potassium (mg/d),2004,Canada excluding territories,Female,51 to 70,13,75
5238.1626233272,3.32151812894188E-06,Potassium (mg/d),2004,Canada excluding territories,Female,51 to 70,13,75
5432.4722177287,5.93163273708513E-07,Potassium (mg/d),2004,Canada excluding territories,Female,51 to 70,13,75
682.115356207777,2.36239418410418E-07,Potassium (mg/d),2004,Canada excluding territories,Female,19 and over,17,79
862.993929779721,1.94975490990445E-06,Potassium (mg/d),2004,Canada excluding territories,Female,19 and over,17,79
1043.87250335167,9.90891063565284E-06,Potassium (mg/d),2004,Canada excluding territories,Female,19 and over,17,79
1224.75107692361,3.28943562204926E-05,Potassium (mg/d),2004,Canada excluding territories,Female,19 and over,17,79
1405.62965049555,7.76982417669081E-05,Potassium (mg/d),2004,Canada excluding territories,Female,19 and over,17,79
1586.5082240675,0.000144557544484,Potassium (mg/d),2004,Canada excluding territories,Female,19 and over,17,79
1767.38679763944,0.000230060334995,Potassium (mg/d),2004,Canada excluding territories,Female,19 and over,17,79
1948.26537121139,0.00032706086504,Potassium (mg/d),2004,Canada excluding territories,Female,19 and over,17,79
2129.14394478333,0.000422360353766,Potassium (mg/d),2004,Canada excluding territories,Female,19 and over,17,79
2310.02251835527,0.000499847271561,Potassium (mg/d),2004,Canada excluding territories,Female,19 and over,17,79
2490.90109192722,0.000546912898059,Potassium (mg/d),2004,Canada excluding territories,Female,19 and over,17,79
2671.77966549916,0.00055863149737,Potassium (mg/d),2004,Canada excluding territories,Female,19 and over,17,79
2852.65823907111,0.000537172745107,Potassium (mg/d),2004,Canada excluding territories,Female,19 and over,17,79
3033.53681264305,0.000488742583519,Potassium (mg/d),2004,Canada excluding territories,Female,19 and over,17,79
3214.415386215,0.000421632385871,Potassium (mg/d),2004,Canada excluding territories,Female,19 and over,17,79
3395.29395978694,0.000345784624564,Potassium (mg/d),2004,Canada excluding territories,Female,19 and over,17,79
3576.17253335888,0.000271023593184,Potassium (mg/d),2004,Canada excluding territories,Female,19 and over,17,79
3757.05110693083,0.000204146496054,Potassium (mg/d),2004,Canada excluding territories,Female,19 and over,17,79
3937.92968050277,0.000148323236559,Potassium (mg/d),2004,Canada excluding territories,Female,19 and over,17,79
4118.80825407472,0.000104230352621,Potassium (mg/d),2004,Canada excluding territories,Female,19 and over,17,79
4299.68682764666,7.10013451731145E-05,Potassium (mg/d),2004,Canada excluding territories,Female,19 and over,17,79
4480.56540121861,4.64285764134187E-05,Potassium (mg/d),2004,Canada excluding territories,Female,19 and over,17,79
4661.44397479055,2.70538031509052E-05,Potassium (mg/d),2004,Canada excluding territories,Female,19 and over,17,79
4842.32254836249,1.20520465296985E-05,Potassium (mg/d),2004,Canada excluding territories,Female,19 and over,17,79
5023.20112193444,3.55039796327446E-06,Potassium (mg/d),2004,Canada excluding territories,Female,19 and over,17,79
5204.07969550638,6.34621204375456E-07,Potassium (mg/d),2004,Canada excluding territories,Female,19 and over,17,79
414.714432956193,1.68728910260367E-07,Potassium (mg/d),2004,Canada excluding territories,Male,14 to 18,6,68
704.440182604222,1.45062466668107E-06,Potassium (mg/d),2004,Canada excluding territories,Male,14 to 18,6,68
994.165932252251,7.69978272205448E-06,Potassium (mg/d),2004,Canada excluding territories,Male,14 to 18,6,68
1283.89168190028,2.66251101849401E-05,Potassium (mg/d),2004,Canada excluding territories,Male,14 to 18,6,68
1573.61743154831,6.46977996300878E-05,Potassium (mg/d),2004,Canada excluding territories,Male,14 to 18,6,68
1863.34318119634,0.00012097744496,Potassium (mg/d),2004,Canada excluding territories,Male,14 to 18,6,68
2153.06893084437,0.000188577311531,Potassium (mg/d),2004,Canada excluding territories,Male,14 to 18,6,68
2442.7946804924,0.000257097767646,Potassium (mg/d),2004,Canada excluding territories,Male,14 to 18,6,68
2732.52043014042,0.000313590390567,Potassium (mg/d),2004,Canada excluding territories,Male,14 to 18,6,68
3022.24617978845,0.000347880401769,Potassium (mg/d),2004,Canada excluding territories,Male,14 to 18,6,68
3311.97192943648,0.000357394744073,Potassium (mg/d),2004,Canada excluding territories,Male,14 to 18,6,68
3601.69767908451,0.000344715457344,Potassium (mg/d),2004,Canada excluding territories,Male,14 to 18,6,68
3891.42342873254,0.000313907102027,Potassium (mg/d),2004,Canada excluding territories,Male,14 to 18,6,68
4181.14917838057,0.000270488311941,Potassium (mg/d),2004,Canada excluding territories,Male,14 to 18,6,68
4470.8749280286,0.000221692156556,Potassium (mg/d),2004,Canada excluding territories,Male,14 to 18,6,68
4760.60067767663,0.000174784685868,Potassium (mg/d),2004,Canada excluding territories,Male,14 to 18,6,68
5050.32642732466,0.000134015317845,Potassium (mg/d),2004,Canada excluding territories,Male,14 to 18,6,68
5340.05217697269,0.000100199604824,Potassium (mg/d),2004,Canada excluding territories,Male,14 to 18,6,68
5629.77792662071,7.28114568822139E-05,Potassium (mg/d),2004,Canada excluding territories,Male,14 to 18,6,68
5919.50367626874,5.13548369790895E-05,Potassium (mg/d),2004,Canada excluding territories,Male,14 to 18,6,68
6209.22942591677,3.55763620320984E-05,Potassium (mg/d),2004,Canada excluding territories,Male,14 to 18,6,68
6498.9551755648,2.43700316772682E-05,Potassium (mg/d),2004,Canada excluding territories,Male,14 to 18,6,68
6788.68092521283,1.51367888238898E-05,Potassium (mg/d),2004,Canada excluding territories,Male,14 to 18,6,68
7078.40667486086,7.10147123997899E-06,Potassium (mg/d),2004,Canada excluding territories,Male,14 to 18,6,68
7368.13242450889,2.15719855226776E-06,Potassium (mg/d),2004,Canada excluding territories,Male,14 to 18,6,68
7657.85817415692,3.91182122878913E-07,Potassium (mg/d),2004,Canada excluding territories,Male,14 to 18,6,68
413.581672518118,1.66950705090357E-07,Potassium (mg/d),2004,Canada excluding territories,Male,31 to 50,10,72
686.375144109937,1.40813986954335E-06,Potassium (mg/d),2004,Canada excluding territories,Male,31 to 50,10,72
959.168615701757,7.32535553281773E-06,Potassium (mg/d),2004,Canada excluding territories,Male,31 to 50,10,72
1231.96208729358,2.48698875874171E-05,Potassium (mg/d),2004,Canada excluding territories,Male,31 to 50,10,72
1504.7555588854,5.9688535283645E-05,Potassium (mg/d),2004,Canada excluding territories,Male,31 to 50,10,72
1777.54903047722,0.000111391455953,Potassium (mg/d),2004,Canada excluding territories,Male,31 to 50,10,72
2050.34250206904,0.000175468429147,Potassium (mg/d),2004,Canada excluding territories,Male,31 to 50,10,72
2323.13597366086,0.000244785555827,Potassium (mg/d),2004,Canada excluding territories,Male,31 to 50,10,72
2595.92944525268,0.000308514608308,Potassium (mg/d),2004,Canada excluding territories,Male,31 to 50,10,72
2868.7229168445,0.000354605267257,Potassium (mg/d),2004,Canada excluding territories,Male,31 to 50,10,72
3141.51638843632,0.000375347745918,Potassium (mg/d),2004,Canada excluding territories,Male,31 to 50,10,72
3414.30986002813,0.000370214640426,Potassium (mg/d),2004,Canada excluding territories,Male,31 to 50,10,72
3687.10333161995,0.000344112443456,Potassium (mg/d),2004,Canada excluding territories,Male,31 to 50,10,72
3959.89680321177,0.000303953690467,Potassium (mg/d),2004,Canada excluding territories,Male,31 to 50,10,72
4232.69027480359,0.000256272238054,Potassium (mg/d),2004,Canada excluding territories,Male,31 to 50,10,72
4505.48374639541,0.000206786834489,Potassium (mg/d),2004,Canada excluding territories,Male,31 to 50,10,72
4778.27721798723,0.000160399220715,Potassium (mg/d),2004,Canada excluding territories,Male,31 to 50,10,72
5051.07068957905,0.000120042251455,Potassium (mg/d),2004,Canada excluding territories,Male,31 to 50,10,72
5323.86416117087,8.67756626619751E-05,Potassium (mg/d),2004,Canada excluding territories,Male,31 to 50,10,72
5596.65763276269,6.07894882284363E-05,Potassium (mg/d),2004,Canada excluding territories,Male,31 to 50,10,72
5869.45110435451,4.1574788081763E-05,Potassium (mg/d),2004,Canada excluding territories,Male,31 to 50,10,72
6142.24457594633,2.77211681132192E-05,Potassium (mg/d),2004,Canada excluding territories,Male,31 to 50,10,72
6415.03804753815,1.66969978092263E-05,Potassium (mg/d),2004,Canada excluding territories,Male,31 to 50,10,72
6687.83151912997,7.67351661421438E-06,Potassium (mg/d),2004,Canada excluding territories,Male,31 to 50,10,72
6960.62499072179,2.3071448553746E-06,Potassium (mg/d),2004,Canada excluding territories,Male,31 to 50,10,72
7233.41846231361,4.16665594904522E-07,Potassium (mg/d),2004,Canada excluding territories,Male,31 to 50,10,72
340.600576995705,1.89922883996245E-07,Potassium (mg/d),2015,Canada excluding territories,Male,19 and over,16,78
575.987329168456,1.61310120082275E-06,Potassium (mg/d),2015,Canada excluding territories,Male,19 and over,16,78
811.374081341207,8.42189478037714E-06,Potassium (mg/d),2015,Canada excluding territories,Male,19 and over,16,78
1046.76083351396,2.86955571928281E-05,Potassium (mg/d),2015,Canada excluding territories,Male,19 and over,16,78
1282.14758568671,6.93539054193418E-05,Potassium (mg/d),2015,Canada excluding territories,Male,19 and over,16,78
1517.53433785946,0.000130461785497,Potassium (mg/d),2015,Canada excluding territories,Male,19 and over,16,78
1752.92109003221,0.000206133816635,Potassium (mg/d),2015,Canada excluding territories,Male,19 and over,16,78
1988.30784220496,0.000286409922497,Potassium (mg/d),2015,Canada excluding territories,Male,19 and over,16,78
2223.69459437771,0.000358626081006,Potassium (mg/d),2015,Canada excluding territories,Male,19 and over,16,78
2459.08134655047,0.000411016208472,Potassium (mg/d),2015,Canada excluding territories,Male,19 and over,16,78
2694.46809872322,0.00043616588969,Potassium (mg/d),2015,Canada excluding territories,Male,19 and over,16,78
2929.85485089597,0.000432229251513,Potassium (mg/d),2015,Canada excluding territories,Male,19 and over,16,78
3165.24160306872,0.000402460037052,Potassium (mg/d),2015,Canada excluding territories,Male,19 and over,16,78
3400.62835524147,0.000354097518814,Potassium (mg/d),2015,Canada excluding territories,Male,19 and over,16,78
3636.01510741422,0.000296237935045,Potassium (mg/d),2015,Canada excluding territories,Male,19 and over,16,78
3871.40185958697,0.000237260405877,Potassium (mg/d),2015,Canada excluding territories,Male,19 and over,16,78
4106.78861175972,0.000183052782971,Potassium (mg/d),2015,Canada excluding territories,Male,19 and over,16,78
4342.17536393247,0.000136512523233,Potassium (mg/d),2015,Canada excluding territories,Male,19 and over,16,78
4577.56211610522,9.81994773452948E-05,Potassium (mg/d),2015,Canada excluding territories,Male,19 and over,16,78
4812.94886827798,6.79872178122515E-05,Potassium (mg/d),2015,Canada excluding territories,Male,19 and over,16,78
5048.33562045073,4.58623618736591E-05,Potassium (mg/d),2015,Canada excluding territories,Male,19 and over,16,78
5283.72237262348,3.06266086321006E-05,Potassium (mg/d),2015,Canada excluding territories,Male,19 and over,16,78
5519.10912479623,1.88117438499722E-05,Potassium (mg/d),2015,Canada excluding territories,Male,19 and over,16,78
5754.49587696898,8.82483203288968E-06,Potassium (mg/d),2015,Canada excluding territories,Male,19 and over,16,78
5989.88262914173,2.68167513176952E-06,Potassium (mg/d),2015,Canada excluding territories,Male,19 and over,16,78
6225.26938131448,4.83987139228565E-07,Potassium (mg/d),2015,Canada excluding territories,Male,19 and over,16,78
463.514213309602,1.72304306328956E-07,Potassium (mg/d),2004,Canada excluding territories,Male,51 to 70,12,74
725.9681029975,1.45002933123523E-06,Potassium (mg/d),2004,Canada excluding territories,Male,51 to 70,12,74
988.421992685398,7.52434919311351E-06,Potassium (mg/d),2004,Canada excluding territories,Male,51 to 70,12,74
1250.8758823733,2.55030445618969E-05,Potassium (mg/d),2004,Canada excluding territories,Male,51 to 70,12,74
1513.32977206119,6.12692494921774E-05,Potassium (mg/d),2004,Canada excluding territories,Male,51 to 70,12,74
1775.78366174909,0.000114791822372,Potassium (mg/d),2004,Canada excluding territories,Male,51 to 70,12,74
2038.23755143699,0.000181478705249,Potassium (mg/d),2004,Canada excluding territories,Male,51 to 70,12,74
2300.69144112489,0.000253209834574,Potassium (mg/d),2004,Canada excluding territories,Male,51 to 70,12,74
2563.14533081279,0.000318710790746,Potassium (mg/d),2004,Canada excluding territories,Male,51 to 70,12,74
2825.59922050068,0.000366857019372,Potassium (mg/d),2004,Canada excluding territories,Male,51 to 70,12,74
3088.05311018858,0.000390186074376,Potassium (mg/d),2004,Canada excluding territories,Male,51 to 70,12,74
3350.50699987648,0.000386465157414,Potassium (mg/d),2004,Canada excluding territories,Male,51 to 70,12,74
3612.96088956438,0.000359621268638,Potassium (mg/d),2004,Canada excluding territories,Male,51 to 70,12,74
3875.41477925227,0.000317676159431,Potassium (mg/d),2004,Canada excluding territories,Male,51 to 70,12,74
4137.86866894017,0.00026764118595,Potassium (mg/d),2004,Canada excluding territories,Male,51 to 70,12,74
4400.32255862807,0.000215221451104,Potassium (mg/d),2004,Canada excluding territories,Male,51 to 70,12,74
4662.77644831597,0.000166197644077,Potassium (mg/d),2004,Canada excluding territories,Male,51 to 70,12,74
4925.23033800387,0.000124262271063,Potassium (mg/d),2004,Canada excluding territories,Male,51 to 70,12,74
5187.68422769176,9.02018063241824E-05,Potassium (mg/d),2004,Canada excluding territories,Male,51 to 70,12,74
5450.13811737966,6.3590700938669E-05,Potassium (mg/d),2004,Canada excluding territories,Male,51 to 70,12,74
5712.59200706756,4.38093639858941E-05,Potassium (mg/d),2004,Canada excluding territories,Male,51 to 70,12,74
5975.04589675546,2.93890246869144E-05,Potassium (mg/d),2004,Canada excluding territories,Male,51 to 70,12,74
6237.49978644336,1.76923621267695E-05,Potassium (mg/d),2004,Canada excluding territories,Male,51 to 70,12,74
6499.95367613125,8.08765450181765E-06,Potassium (mg/d),2004,Canada excluding territories,Male,51 to 70,12,74
6762.40756581915,2.41855071015901E-06,Potassium (mg/d),2004,Canada excluding territories,Male,51 to 70,12,74
7024.86145550705,4.35130069633242E-07,Potassium (mg/d),2004,Canada excluding territories,Male,51 to 70,12,74
251.106946837482,2.62165445443434E-07,Potassium (mg/d),2015,Canada excluding territories,Female,71 and over,15,77
426.521841860325,2.19958365317522E-06,Potassium (mg/d),2015,Canada excluding territories,Female,71 and over,15,77
601.936736883168,1.14159231583903E-05,Potassium (mg/d),2015,Canada excluding territories,Female,71 and over,15,77
777.351631906012,3.86178628458856E-05,Potassium (mg/d),2015,Canada excluding territories,Female,71 and over,15,77
952.766526928855,9.233687238985E-05,Potassium (mg/d),2015,Canada excluding territories,Female,71 and over,15,77
1128.1814219517,0.000171934659724,Potassium (mg/d),2015,Canada excluding territories,Female,71 and over,15,77
1303.59631697454,0.000270741742483,Potassium (mg/d),2015,Canada excluding territories,Female,71 and over,15,77
1479.01121199738,0.000377274453983,Potassium (mg/d),2015,Canada excluding territories,Female,71 and over,15,77
1654.42610702023,0.000473898170318,Potassium (mg/d),2015,Canada excluding territories,Female,71 and over,15,77
1829.84100204307,0.000542742833917,Potassium (mg/d),2015,Canada excluding territories,Female,71 and over,15,77
2005.25589706591,0.000574409199013,Potassium (mg/d),2015,Canada excluding territories,Female,71 and over,15,77
2180.67079208876,0.000570258967802,Potassium (mg/d),2015,Canada excluding territories,Female,71 and over,15,77
2356.0856871116,0.000536483747159,Potassium (mg/d),2015,Canada excluding territories,Female,71 and over,15,77
2531.50058213444,0.000478870652993,Potassium (mg/d),2015,Canada excluding territories,Female,71 and over,15,77
2706.91547715729,0.000405160333784,Potassium (mg/d),2015,Canada excluding territories,Female,71 and over,15,77
2882.33037218013,0.000326472321296,Potassium (mg/d),2015,Canada excluding territories,Female,71 and over,15,77
3057.74526720297,0.000252924068253,Potassium (mg/d),2015,Canada excluding territories,Female,71 and over,15,77
3233.16016222581,0.000189778585438,Potassium (mg/d),2015,Canada excluding territories,Female,71 and over,15,77
3408.57505724866,0.000137982846494,Potassium (mg/d),2015,Canada excluding territories,Female,71 and over,15,77
3583.9899522715,9.71520879426957E-05,Potassium (mg/d),2015,Canada excluding territories,Female,71 and over,15,77
3759.40484729434,6.69508725130747E-05,Potassium (mg/d),2015,Canada excluding territories,Female,71 and over,15,77
3934.81974231719,4.50024091141172E-05,Potassium (mg/d),2015,Canada excluding territories,Female,71 and over,15,77
4110.23463734003,2.69511610718339E-05,Potassium (mg/d),2015,Canada excluding territories,Female,71 and over,15,77
4285.64953236287,1.21843837247144E-05,Potassium (mg/d),2015,Canada excluding territories,Female,71 and over,15,77
4461.06442738572,3.61256924194094E-06,Potassium (mg/d),2015,Canada excluding territories,Female,71 and over,15,77
4636.47932240856,6.48878249714323E-07,Potassium (mg/d),2015,Canada excluding territories,Female,71 and over,15,77
760.404285486536,2.70922164374166E-07,Potassium (mg/d),2004,Canada excluding territories,Both,4 to 8,3,65
919.51167478859,2.25836760859839E-06,Potassium (mg/d),2004,Canada excluding territories,Both,4 to 8,3,65
1078.61906409064,1.15625942383586E-05,Potassium (mg/d),2004,Canada excluding territories,Both,4 to 8,3,65
1237.7264533927,3.86474918625893E-05,Potassium (mg/d),2004,Canada excluding territories,Both,4 to 8,3,65
1396.83384269475,9.21100751013566E-05,Potassium (mg/d),2004,Canada excluding territories,Both,4 to 8,3,65
1555.94123199681,0.000172825164072,Potassium (mg/d),2004,Canada excluding territories,Both,4 to 8,3,65
1715.04862129886,0.000276128583662,Potassium (mg/d),2004,Canada excluding territories,Both,4 to 8,3,65
1874.15601060092,0.000391753678983,Potassium (mg/d),2004,Canada excluding territories,Both,4 to 8,3,65
2033.26339990297,0.000502906734717,Potassium (mg/d),2004,Canada excluding territories,Both,4 to 8,3,65
2192.37078920502,0.000590330396435,Potassium (mg/d),2004,Canada excluding territories,Both,4 to 8,3,65
2351.47817850708,0.000638906536809,Potassium (mg/d),2004,Canada excluding territories,Both,4 to 8,3,65
2510.58556780913,0.000642420767464,Potassium (mg/d),2004,Canada excluding territories,Both,4 to 8,3,65
2669.69295711119,0.000605231539105,Potassium (mg/d),2004,Canada excluding territories,Both,4 to 8,3,65
2828.80034641324,0.000539970688373,Potassium (mg/d),2004,Canada excluding territories,Both,4 to 8,3,65
2987.90773571529,0.000460220975637,Potassium (mg/d),2004,Canada excluding territories,Both,4 to 8,3,65
3147.01512501735,0.000375438084517,Potassium (mg/d),2004,Canada excluding territories,Both,4 to 8,3,65
3306.1225143194,0.000292300024495,Potassium (mg/d),2004,Canada excluding territories,Both,4 to 8,3,65
3465.22990362146,0.000217462160854,Potassium (mg/d),2004,Canada excluding territories,Both,4 to 8,3,65
3624.33729292351,0.000156044178874,Potassium (mg/d),2004,Canada excluding territories,Both,4 to 8,3,65
3783.44468222557,0.000109233441938,Potassium (mg/d),2004,Canada excluding territories,Both,4 to 8,3,65
3942.55207152762,7.53540468550163E-05,Potassium (mg/d),2004,Canada excluding territories,Both,4 to 8,3,65
4101.65946082967,5.07203106746928E-05,Potassium (mg/d),2004,Canada excluding territories,Both,4 to 8,3,65
4260.76685013173,3.04278812104381E-05,Potassium (mg/d),2004,Canada excluding territories,Both,4 to 8,3,65
4419.87423943378,1.37847288492074E-05,Potassium (mg/d),2004,Canada excluding territories,Both,4 to 8,3,65
4578.98162873584,4.08171143806395E-06,Potassium (mg/d),2004,Canada excluding territories,Both,4 to 8,3,65
4738.08901803789,7.27275287121917E-07,Potassium (mg/d),2004,Canada excluding territories,Both,4 to 8,3,65
439.152472855447,2.63085283179498E-07,Potassium (mg/d),2004,Canada excluding territories,Both,1 to 3,2,64
600.934740184261,2.17225166571218E-06,Potassium (mg/d),2004,Canada excluding territories,Both,1 to 3,2,64
762.717007513074,1.1055864648351E-05,Potassium (mg/d),2004,Canada excluding territories,Both,1 to 3,2,64
924.499274841888,3.67961331576103E-05,Potassium (mg/d),2004,Canada excluding territories,Both,1 to 3,2,64
1086.2815421707,8.72187616864051E-05,Potassium (mg/d),2004,Canada excluding territories,Both,1 to 3,2,64
