x,y,Nutriment/Item (unité),Year,Région/Province,Sexe,Âge (en années),code,ref_code
1.2415676525248702,0.9489767815039108,Thiamine (mg/j),2004,Canada excluant les territoires,Femmes,19 ans et plus,17,415
1.34755563124245,0.982049781253758,Thiamine (mg/j),2004,Canada excluant les territoires,Femmes,19 ans et plus,17,415
1.4535436099600199,0.949812120722502,Thiamine (mg/j),2004,Canada excluant les territoires,Femmes,19 ans et plus,17,415
1.5595315886776,0.867231052448928,Thiamine (mg/j),2004,Canada excluant les territoires,Femmes,19 ans et plus,17,415
1.66551956739517,0.751512150273865,Thiamine (mg/j),2004,Canada excluant les territoires,Femmes,19 ans et plus,17,415
1.7715075461127499,0.620410250920781,Thiamine (mg/j),2004,Canada excluant les territoires,Femmes,19 ans et plus,17,415
1.87749552483033,0.490934750110856,Thiamine (mg/j),2004,Canada excluant les territoires,Femmes,19 ans et plus,17,415
1.9834835035479,0.37535836532967,Thiamine (mg/j),2004,Canada excluant les territoires,Femmes,19 ans et plus,17,415
2.08947148226548,0.278964086257185,Thiamine (mg/j),2004,Canada excluant les territoires,Femmes,19 ans et plus,17,415
2.19545946098306,0.20217811961256799,Thiamine (mg/j),2004,Canada excluant les territoires,Femmes,19 ans et plus,17,415
2.30144743970063,0.14315755957322598,Thiamine (mg/j),2004,Canada excluant les territoires,Femmes,19 ans et plus,17,415
2.40743541841821,0.09934250575874198,Thiamine (mg/j),2004,Canada excluant les territoires,Femmes,19 ans et plus,17,415
2.51342339713579,0.067527443438755,Thiamine (mg/j),2004,Canada excluant les territoires,Femmes,19 ans et plus,17,415
2.61941137585336,0.041659713851024,Thiamine (mg/j),2004,Canada excluant les territoires,Femmes,19 ans et plus,17,415
2.72539935457094,0.019534505763748003,Thiamine (mg/j),2004,Canada excluant les territoires,Femmes,19 ans et plus,17,415
2.83138733328851,0.005936130265709001,Thiamine (mg/j),2004,Canada excluant les territoires,Femmes,19 ans et plus,17,415
2.9373753120060897,0.00107322087602,Thiamine (mg/j),2004,Canada excluant les territoires,Femmes,19 ans et plus,17,415
0.544290604744778,0.00029479270166400006,Thiamine (mg/j),2004,Canada excluant les territoires,Hommes,14 à 18 ans,6,404
0.7084332148003399,0.00256849602569,Thiamine (mg/j),2004,Canada excluant les territoires,Hommes,14 à 18 ans,6,404
0.872575824855902,0.013710882040227,Thiamine (mg/j),2004,Canada excluant les territoires,Hommes,14 à 18 ans,6,404
1.03671843491146,0.0474286052375,Thiamine (mg/j),2004,Canada excluant les territoires,Hommes,14 à 18 ans,6,404
1.20086104496703,0.115083889825218,Thiamine (mg/j),2004,Canada excluant les territoires,Hommes,14 à 18 ans,6,404
1.3650036550225901,0.21497809403278698,Thiamine (mg/j),2004,Canada excluant les territoires,Hommes,14 à 18 ans,6,404
1.52914626507815,0.33496402194275104,Thiamine (mg/j),2004,Canada excluant les territoires,Hommes,14 à 18 ans,6,404
1.6932888751337098,0.45678315844426604,Thiamine (mg/j),2004,Canada excluant les territoires,Hommes,14 à 18 ans,6,404
1.8574314851892701,0.557984075686813,Thiamine (mg/j),2004,Canada excluant les territoires,Hommes,14 à 18 ans,6,404
2.02157409524484,0.620269493145907,Thiamine (mg/j),2004,Canada excluant les territoires,Hommes,14 à 18 ans,6,404
2.1857167053004,0.637213193525794,Thiamine (mg/j),2004,Canada excluant les territoires,Hommes,14 à 18 ans,6,404
2.34985931535596,0.612525240642357,Thiamine (mg/j),2004,Canada excluant les territoires,Hommes,14 à 18 ans,6,404
2.51400192541152,0.554857307352059,Thiamine (mg/j),2004,Canada excluant les territoires,Hommes,14 à 18 ans,6,404
2.67814453546708,0.475784172920005,Thiamine (mg/j),2004,Canada excluant les territoires,Hommes,14 à 18 ans,6,404
2.8422871455226497,0.38814715767266994,Thiamine (mg/j),2004,Canada excluant les territoires,Hommes,14 à 18 ans,6,404
3.0064297555782096,0.304366582831034,Thiamine (mg/j),2004,Canada excluant les territoires,Hommes,14 à 18 ans,6,404
3.1705723656337703,0.232261306472506,Thiamine (mg/j),2004,Canada excluant les territoires,Hommes,14 à 18 ans,6,404
3.33471497568933,0.17295836925930802,Thiamine (mg/j),2004,Canada excluant les territoires,Hommes,14 à 18 ans,6,404
3.49885758574489,0.12518096978519502,Thiamine (mg/j),2004,Canada excluant les territoires,Hommes,14 à 18 ans,6,404
3.66300019580046,0.087845636024452,Thiamine (mg/j),2004,Canada excluant les territoires,Hommes,14 à 18 ans,6,404
3.82714280585602,0.059990928414577004,Thiamine (mg/j),2004,Canada excluant les territoires,Hommes,14 à 18 ans,6,404
3.9912854159115803,0.040565752257246006,Thiamine (mg/j),2004,Canada excluant les territoires,Hommes,14 à 18 ans,6,404
4.15542802596714,0.025546565158913,Thiamine (mg/j),2004,Canada excluant les territoires,Hommes,14 à 18 ans,6,404
4.319570636022711,0.012313810014843,Thiamine (mg/j),2004,Canada excluant les territoires,Hommes,14 à 18 ans,6,404
4.48371324607827,0.0038063116466220005,Thiamine (mg/j),2004,Canada excluant les territoires,Hommes,14 à 18 ans,6,404
4.64785585613383,0.0006910053698039999,Thiamine (mg/j),2004,Canada excluant les territoires,Hommes,14 à 18 ans,6,404
0.189310675698897,0.000296612256002,Thiamine (mg/j),2004,Canada excluant les territoires,Hommes,31 à 50 ans,10,408
0.36041305508208504,0.002639696021217,Thiamine (mg/j),2004,Canada excluant les territoires,Hommes,31 à 50 ans,10,408
0.5315154344652729,0.014348949317785001,Thiamine (mg/j),2004,Canada excluant les territoires,Hommes,31 à 50 ans,10,408
0.7026178138484621,0.050305345851238,Thiamine (mg/j),2004,Canada excluant les territoires,Hommes,31 à 50 ans,10,408
0.87372019323165,0.12315713016199001,Thiamine (mg/j),2004,Canada excluant les territoires,Hommes,31 à 50 ans,10,408
1.04482257261484,0.23061157033949498,Thiamine (mg/j),2004,Canada excluant les territoires,Hommes,31 à 50 ans,10,408
1.2159249519980302,0.35711440051217996,Thiamine (mg/j),2004,Canada excluant les territoires,Hommes,31 à 50 ans,10,408
1.38702733138122,0.479804631413431,Thiamine (mg/j),2004,Canada excluant les territoires,Hommes,31 à 50 ans,10,408
1.5581297107643999,0.5732940125168989,Thiamine (mg/j),2004,Canada excluant les territoires,Hommes,31 à 50 ans,10,408
1.72923209014759,0.6194444311892751,Thiamine (mg/j),2004,Canada excluant les territoires,Hommes,31 à 50 ans,10,408
1.90033446953078,0.6154548263566031,Thiamine (mg/j),2004,Canada excluant les territoires,Hommes,31 à 50 ans,10,408
2.07143684891397,0.5720671141793671,Thiamine (mg/j),2004,Canada excluant les territoires,Hommes,31 à 50 ans,10,408
2.24253922829716,0.5042503993868129,Thiamine (mg/j),2004,Canada excluant les territoires,Hommes,31 à 50 ans,10,408
2.41364160768035,0.424665351066951,Thiamine (mg/j),2004,Canada excluant les territoires,Hommes,31 à 50 ans,10,408
2.5847439870635296,0.343642025975707,Thiamine (mg/j),2004,Canada excluant les territoires,Hommes,31 à 50 ans,10,408
2.7558463664467205,0.268843685636026,Thiamine (mg/j),2004,Canada excluant les territoires,Hommes,31 à 50 ans,10,408
2.92694874582991,0.20403876867853898,Thiamine (mg/j),2004,Canada excluant les territoires,Hommes,31 à 50 ans,10,408
3.0980511252131,0.150323013519339,Thiamine (mg/j),2004,Canada excluant les territoires,Hommes,31 à 50 ans,10,408
3.26915350459629,0.108087580929011,Thiamine (mg/j),2004,Canada excluant les territoires,Hommes,31 à 50 ans,10,408
3.4402558839794803,0.076385338619402,Thiamine (mg/j),2004,Canada excluant les territoires,Hommes,31 à 50 ans,10,408
3.61135826336266,0.053355410331997005,Thiamine (mg/j),2004,Canada excluant les territoires,Hommes,31 à 50 ans,10,408
3.7824606427458503,0.037333883278886,Thiamine (mg/j),2004,Canada excluant les territoires,Hommes,31 à 50 ans,10,408
3.95356302212904,0.024290728617520997,Thiamine (mg/j),2004,Canada excluant les territoires,Hommes,31 à 50 ans,10,408
4.12466540151223,0.011938284683915001,Thiamine (mg/j),2004,Canada excluant les territoires,Hommes,31 à 50 ans,10,408
4.29576778089542,0.0037129058011,Thiamine (mg/j),2004,Canada excluant les territoires,Hommes,31 à 50 ans,10,408
4.466870160278611,0.0006724678528709999,Thiamine (mg/j),2004,Canada excluant les territoires,Hommes,31 à 50 ans,10,408
0.26473238839091895,0.000328959513784,Thiamine (mg/j),2015,Canada excluant les territoires,Hommes,19 ans et plus,16,414
0.40766219829788,0.002879079707067,Thiamine (mg/j),2015,Canada excluant les territoires,Hommes,19 ans et plus,16,414
0.55059200820484,0.015410510386347,Thiamine (mg/j),2015,Canada excluant les territoires,Hommes,19 ans et plus,16,414
0.6935218181118001,0.05353447806390799,Thiamine (mg/j),2015,Canada excluant les territoires,Hommes,19 ans et plus,16,414
0.8364516280187609,0.130984537201793,Thiamine (mg/j),2015,Canada excluant les territoires,Hommes,19 ans et plus,16,414
0.979381437925721,0.24709192494005802,Thiamine (mg/j),2015,Canada excluant les territoires,Hommes,19 ans et plus,16,414
1.12231124783268,0.38737473311739007,Thiamine (mg/j),2015,Canada excluant les territoires,Hommes,19 ans et plus,16,414
1.2652410577396398,0.5288211211991091,Thiamine (mg/j),2015,Canada excluant les territoires,Hommes,19 ans et plus,16,414
1.4081708676466,0.645499142406956,Thiamine (mg/j),2015,Canada excluant les territoires,Hommes,19 ans et plus,16,414
1.55110067755356,0.717340674480393,Thiamine (mg/j),2015,Canada excluant les territoires,Hommes,19 ans et plus,16,414
1.6940304874605199,0.736316115678355,Thiamine (mg/j),2015,Canada excluant les territoires,Hommes,19 ans et plus,16,414
1.8369602973674801,0.7057172121960601,Thiamine (mg/j),2015,Canada excluant les territoires,Hommes,19 ans et plus,16,414
1.97989010727444,0.636444229248251,Thiamine (mg/j),2015,Canada excluant les territoires,Hommes,19 ans et plus,16,414
2.1228199171814,0.543743286091201,Thiamine (mg/j),2015,Canada excluant les territoires,Hommes,19 ans et plus,16,414
2.26574972708837,0.443583445028568,Thiamine (mg/j),2015,Canada excluant les territoires,Hommes,19 ans et plus,16,414
2.40867953699533,0.34832623737875795,Thiamine (mg/j),2015,Canada excluant les territoires,Hommes,19 ans et plus,16,414
2.55160934690229,0.264936915844588,Thiamine (mg/j),2015,Canada excluant les territoires,Hommes,19 ans et plus,16,414
2.6945391568092503,0.195876773975255,Thiamine (mg/j),2015,Canada excluant les territoires,Hommes,19 ans et plus,16,414
2.83746896671621,0.140490909296007,Thiamine (mg/j),2015,Canada excluant les territoires,Hommes,19 ans et plus,16,414
2.98039877662317,0.097433261798724,Thiamine (mg/j),2015,Canada excluant les territoires,Hommes,19 ans et plus,16,414
3.12332858653013,0.066376987595785,Thiamine (mg/j),2015,Canada excluant les territoires,Hommes,19 ans et plus,16,414
3.26625839643709,0.045682158510807,Thiamine (mg/j),2015,Canada excluant les territoires,Hommes,19 ans et plus,16,414
3.4091882063440497,0.029400539559685,Thiamine (mg/j),2015,Canada excluant les territoires,Hommes,19 ans et plus,16,414
3.5521180162510095,0.014335098509196998,Thiamine (mg/j),2015,Canada excluant les territoires,Hommes,19 ans et plus,16,414
3.6950478261579702,0.0044390631796709995,Thiamine (mg/j),2015,Canada excluant les territoires,Hommes,19 ans et plus,16,414
3.83797763606493,0.000803784966,Thiamine (mg/j),2015,Canada excluant les territoires,Hommes,19 ans et plus,16,414
0.39747421849184705,0.00033844831791900003,Thiamine (mg/j),2004,Canada excluant les territoires,Hommes,51 à 70 ans,12,410
0.5317520818182291,0.002881922178561,Thiamine (mg/j),2004,Canada excluant les territoires,Hommes,51 à 70 ans,12,410
0.6660299451446109,0.015071077469418001,Thiamine (mg/j),2004,Canada excluant les territoires,Hommes,51 à 70 ans,12,410
0.8003078084709929,0.051331092484943,Thiamine (mg/j),2004,Canada excluant les territoires,Hommes,51 à 70 ans,12,410
0.934585671797375,0.123799155270356,Thiamine (mg/j),2004,Canada excluant les territoires,Hommes,51 à 70 ans,12,410
1.0688635351237599,0.23251334892049302,Thiamine (mg/j),2004,Canada excluant les territoires,Hommes,51 à 70 ans,12,410
1.20314139845014,0.367668732082925,Thiamine (mg/j),2004,Canada excluant les territoires,Hommes,51 à 70 ans,12,410
1.33741926177652,0.511919065873641,Thiamine (mg/j),2004,Canada excluant les territoires,Hommes,51 à 70 ans,12,410
1.4716971251029,0.641606485557881,Thiamine (mg/j),2004,Canada excluant les territoires,Hommes,51 à 70 ans,12,410
1.60597498842928,0.7338375735518939,Thiamine (mg/j),2004,Canada excluant les territoires,Hommes,51 à 70 ans,12,410
1.74025285175567,0.7740483534371421,Thiamine (mg/j),2004,Canada excluant les territoires,Hommes,51 à 70 ans,12,410
1.87453071508205,0.7595192501790858,Thiamine (mg/j),2004,Canada excluant les territoires,Hommes,51 à 70 ans,12,410
2.0088085784084297,0.699415677370678,Thiamine (mg/j),2004,Canada excluant les territoires,Hommes,51 à 70 ans,12,410
2.1430864417348103,0.61015387424515,Thiamine (mg/j),2004,Canada excluant les territoires,Hommes,51 à 70 ans,12,410
2.27736430506119,0.507795989179052,Thiamine (mg/j),2004,Canada excluant les territoires,Hommes,51 à 70 ans,12,410
2.4116421683875804,0.404723885692765,Thiamine (mg/j),2004,Canada excluant les territoires,Hommes,51 à 70 ans,12,410
2.54592003171396,0.31065137863145803,Thiamine (mg/j),2004,Canada excluant les territoires,Hommes,51 à 70 ans,12,410
2.68019789504034,0.231314821481338,Thiamine (mg/j),2004,Canada excluant les territoires,Hommes,51 à 70 ans,12,410
2.81447575836672,0.16731880005923902,Thiamine (mg/j),2004,Canada excluant les territoires,Hommes,51 à 70 ans,12,410
2.9487536216931005,0.11760755964707902,Thiamine (mg/j),2004,Canada excluant les territoires,Hommes,51 à 70 ans,12,410
3.08303148501949,0.08108874555774902,Thiamine (mg/j),2004,Canada excluant les territoires,Hommes,51 à 70 ans,12,410
3.2173093483458706,0.054903628402187994,Thiamine (mg/j),2004,Canada excluant les territoires,Hommes,51 à 70 ans,12,410
3.35158721167225,0.033659176845042,Thiamine (mg/j),2004,Canada excluant les territoires,Hommes,51 à 70 ans,12,410
3.4858650749986295,0.015665447704162,Thiamine (mg/j),2004,Canada excluant les territoires,Hommes,51 à 70 ans,12,410
3.62014293832501,0.004731360326449999,Thiamine (mg/j),2004,Canada excluant les territoires,Hommes,51 à 70 ans,12,410
3.7544208016513996,0.00085125003067,Thiamine (mg/j),2004,Canada excluant les territoires,Hommes,51 à 70 ans,12,410
0.118299731055159,0.00046981533528300004,Thiamine (mg/j),2015,Canada excluant les territoires,Femmes,71 ans et plus,15,413
0.22302779358929198,0.004067655740638,Thiamine (mg/j),2015,Canada excluant les territoires,Femmes,71 ans et plus,15,413
0.327755856123424,0.021720477888634997,Thiamine (mg/j),2015,Canada excluant les territoires,Femmes,71 ans et plus,15,413
0.432483918657557,0.075569337650961,Thiamine (mg/j),2015,Canada excluant les territoires,Femmes,71 ans et plus,15,413
0.537211981191689,0.18513396732371104,Thiamine (mg/j),2015,Canada excluant les territoires,Femmes,71 ans et plus,15,413
0.641940043725821,0.349033652202605,Thiamine (mg/j),2015,Canada excluant les territoires,Femmes,71 ans et plus,15,413
0.7466681062599542,0.5462497078899929,Thiamine (mg/j),2015,Canada excluant les territoires,Femmes,71 ans et plus,15,413
0.851396168794086,0.742259529270425,Thiamine (mg/j),2015,Canada excluant les territoires,Femmes,71 ans et plus,15,413
0.9561242313282192,0.8968741445082109,Thiamine (mg/j),2015,Canada excluant les territoires,Femmes,71 ans et plus,15,413
1.06085229386235,0.982559652160659,Thiamine (mg/j),2015,Canada excluant les territoires,Femmes,71 ans et plus,15,413
1.16558035639648,0.995091178960215,Thiamine (mg/j),2015,Canada excluant les territoires,Femmes,71 ans et plus,15,413
1.2703084189306202,0.946235377046793,Thiamine (mg/j),2015,Canada excluant les territoires,Femmes,71 ans et plus,15,413
1.3750364814647498,0.8515746678751859,Thiamine (mg/j),2015,Canada excluant les territoires,Femmes,71 ans et plus,15,413
1.4797645439988798,0.727417819743225,Thiamine (mg/j),2015,Canada excluant les territoires,Femmes,71 ans et plus,15,413
1.58449260653301,0.5931719818058381,Thiamine (mg/j),2015,Canada excluant les territoires,Femmes,71 ans et plus,15,413
1.6892206690671498,0.466204474137469,Thiamine (mg/j),2015,Canada excluant les territoires,Femmes,71 ans et plus,15,413
1.7939487316012799,0.355842173505883,Thiamine (mg/j),2015,Canada excluant les territoires,Femmes,71 ans et plus,15,413
1.89867679413541,0.264390839421481,Thiamine (mg/j),2015,Canada excluant les territoires,Femmes,71 ans et plus,15,413
2.00340485666954,0.190732681621002,Thiamine (mg/j),2015,Canada excluant les territoires,Femmes,71 ans et plus,15,413
2.1081329192036797,0.134006806968229,Thiamine (mg/j),2015,Canada excluant les territoires,Femmes,71 ans et plus,15,413
2.21286098173781,0.093956705983857,Thiamine (mg/j),2015,Canada excluant les territoires,Femmes,71 ans et plus,15,413
2.31758904427194,0.066175265422147,Thiamine (mg/j),2015,Canada excluant les territoires,Femmes,71 ans et plus,15,413
2.42231710680607,0.042007952863627004,Thiamine (mg/j),2015,Canada excluant les territoires,Femmes,71 ans et plus,15,413
2.52704516934021,0.019860523184315,Thiamine (mg/j),2015,Canada excluant les territoires,Femmes,71 ans et plus,15,413
2.63177323187434,0.006030933818609,Thiamine (mg/j),2015,Canada excluant les territoires,Femmes,71 ans et plus,15,413
2.7365012944084706,0.00108908651559,Thiamine (mg/j),2015,Canada excluant les territoires,Femmes,71 ans et plus,15,413
0.6994529592877861,0.0005345680848990001,Thiamine (mg/j),2004,Canada excluant les territoires,Les deux sexes,4 à 8 ans,3,401
0.7779883913966079,0.004454033105959001,Thiamine (mg/j),2004,Canada excluant les territoires,Les deux sexes,4 à 8 ans,3,401
0.8565238235054301,0.022679011490778996,Thiamine (mg/j),2004,Canada excluant les territoires,Les deux sexes,4 à 8 ans,3,401
0.9350592556142511,0.07530036026363299,Thiamine (mg/j),2004,Canada excluant les territoires,Les deux sexes,4 à 8 ans,3,401
1.01359468772307,0.17898017528726504,Thiamine (mg/j),2004,Canada excluant les territoires,Les deux sexes,4 à 8 ans,3,401
1.0921301198319,0.33733724727247605,Thiamine (mg/j),2004,Canada excluant les territoires,Les deux sexes,4 à 8 ans,3,401
1.1706655519407199,0.543589507903477,Thiamine (mg/j),2004,Canada excluant les territoires,Les deux sexes,4 à 8 ans,3,401
1.24920098404954,0.7779375629555559,Thiamine (mg/j),2004,Canada excluant les territoires,Les deux sexes,4 à 8 ans,3,401
1.32773641615836,1.00649415048136,Thiamine (mg/j),2004,Canada excluant les territoires,Les deux sexes,4 à 8 ans,3,401
1.40627184826718,1.18977741730842,Thiamine (mg/j),2004,Canada excluant les territoires,Les deux sexes,4 à 8 ans,3,401
1.4848072803760002,1.29554712853626,Thiamine (mg/j),2004,Canada excluant les territoires,Les deux sexes,4 à 8 ans,3,401
1.56334271248483,1.30931218769197,Thiamine (mg/j),2004,Canada excluant les territoires,Les deux sexes,4 à 8 ans,3,401
1.64187814459365,1.23814355800182,Thiamine (mg/j),2004,Canada excluant les territoires,Les deux sexes,4 à 8 ans,3,401
1.72041357670247,1.1069634992280901,Thiamine (mg/j),2004,Canada excluant les territoires,Les deux sexes,4 à 8 ans,3,401
1.79894900881129,0.94448413097425,Thiamine (mg/j),2004,Canada excluant les territoires,Les deux sexes,4 à 8 ans,3,401
1.8774844409201101,0.7707261292405408,Thiamine (mg/j),2004,Canada excluant les territoires,Les deux sexes,4 à 8 ans,3,401
1.95601987302894,0.5999402008513349,Thiamine (mg/j),2004,Canada excluant les territoires,Les deux sexes,4 à 8 ans,3,401
2.03455530513776,0.44604482894680797,Thiamine (mg/j),2004,Canada excluant les territoires,Les deux sexes,4 à 8 ans,3,401
2.11309073724658,0.319335337563358,Thiamine (mg/j),2004,Canada excluant les territoires,Les deux sexes,4 à 8 ans,3,401
2.1916261693554,0.22275272806069102,Thiamine (mg/j),2004,Canada excluant les territoires,Les deux sexes,4 à 8 ans,3,401
2.27016160146422,0.15301254612135,Thiamine (mg/j),2004,Canada excluant les territoires,Les deux sexes,4 à 8 ans,3,401
2.34869703357304,0.102615486892289,Thiamine (mg/j),2004,Canada excluant les territoires,Les deux sexes,4 à 8 ans,3,401
2.42723246568187,0.061606768092412,Thiamine (mg/j),2004,Canada excluant les territoires,Les deux sexes,4 à 8 ans,3,401
2.50576789779069,0.028016290022795,Thiamine (mg/j),2004,Canada excluant les territoires,Les deux sexes,4 à 8 ans,3,401
2.5843033298995097,0.008310220954778002,Thiamine (mg/j),2004,Canada excluant les territoires,Les deux sexes,4 à 8 ans,3,401
2.66283876200833,0.00147558722128,Thiamine (mg/j),2004,Canada excluant les territoires,Les deux sexes,4 à 8 ans,3,401
0.24793320791199802,0.000520823047461,Thiamine (mg/j),2004,Canada excluant les territoires,Les deux sexes,1 à 3 ans,2,400
0.33315060317305895,0.004384418743424,Thiamine (mg/j),2004,Canada excluant les territoires,Les deux sexes,1 à 3 ans,2,400
0.41836799843412104,0.022765072937251,Thiamine (mg/j),2004,Canada excluant les territoires,Les deux sexes,1 à 3 ans,2,400
0.503585393695182,0.07734078587067401,Thiamine (mg/j),2004,Canada excluant les territoires,Les deux sexes,1 à 3 ans,2,400
0.5888027889562429,0.18682119118121804,Thiamine (mg/j),2004,Canada excluant les territoires,Les deux sexes,1 à 3 ans,2,400
0.674020184217305,0.35230381811765404,Thiamine (mg/j),2004,Canada excluant les territoires,Les deux sexes,1 à 3 ans,2,400
0.7592375794783659,0.5592892239160451,Thiamine (mg/j),2004,Canada excluant les territoires,Les deux sexes,1 à 3 ans,2,400
0.844454974739428,0.7804340635284771,Thiamine (mg/j),2004,Canada excluant les territoires,Les deux sexes,1 à 3 ans,2,400
0.9296723700004891,0.980027367070859,Thiamine (mg/j),2004,Canada excluant les territoires,Les deux sexes,1 à 3 ans,2,400
1.01488976526155,1.12523474415905,Thiamine (mg/j),2004,Canada excluant les territoires,Les deux sexes,1 à 3 ans,2,400
1.10010716052261,1.1950583597109,Thiamine (mg/j),2004,Canada excluant les territoires,Les deux sexes,1 à 3 ans,2,400
1.18532455578367,1.18580322052632,Thiamine (mg/j),2004,Canada excluant les territoires,Les deux sexes,1 à 3 ans,2,400
1.27054195104473,1.10965236954313,Thiamine (mg/j),2004,Canada excluant les territoires,Les deux sexes,1 à 3 ans,2,400
1.3557593463058,0.9848627276318341,Thiamine (mg/j),2004,Canada excluant les territoires,Les deux sexes,1 à 3 ans,2,400
1.4409767415668602,0.8304989494249959,Thiamine (mg/j),2004,Canada excluant les territoires,Les deux sexes,1 à 3 ans,2,400
1.5261941368279197,0.667999786227106,Thiamine (mg/j),2004,Canada excluant les territoires,Les deux sexes,1 à 3 ans,2,400
1.6114115320889801,0.516197592375049,Thiamine (mg/j),2004,Canada excluant les territoires,Les deux sexes,1 à 3 ans,2,400
1.6966289273500401,0.385314039327585,Thiamine (mg/j),2004,Canada excluant les territoires,Les deux sexes,1 à 3 ans,2,400
1.7818463226111,0.27831366937857693,Thiamine (mg/j),2004,Canada excluant les territoires,Les deux sexes,1 à 3 ans,2,400
1.8670637178721599,0.19484860235257503,Thiamine (mg/j),2004,Canada excluant les territoires,Les deux sexes,1 à 3 ans,2,400
1.9522811131332298,0.1330095126283,Thiamine (mg/j),2004,Canada excluant les territoires,Les deux sexes,1 à 3 ans,2,400
2.03749850839429,0.08855562130798901,Thiamine (mg/j),2004,Canada excluant les territoires,Les deux sexes,1 à 3 ans,2,400
2.12271590365535,0.05340606456454099,Thiamine (mg/j),2004,Canada excluant les territoires,Les deux sexes,1 à 3 ans,2,400
2.20793329891641,0.024606364153039,Thiamine (mg/j),2004,Canada excluant les territoires,Les deux sexes,1 à 3 ans,2,400
2.2931506941774704,0.007408097351284,Thiamine (mg/j),2004,Canada excluant les territoires,Les deux sexes,1 à 3 ans,2,400
2.37836808943853,0.0013366177287780002,Thiamine (mg/j),2004,Canada excluant les territoires,Les deux sexes,1 à 3 ans,2,400
0.33404677704042307,0.000365623573435,Thiamine (mg/j),2015,Canada excluant les territoires,Hommes,51 à 70 ans,12,410
0.4587122429140879,0.0031294214403049998,Thiamine (mg/j),2015,Canada excluant les territoires,Hommes,51 à 70 ans,12,410
0.5833777087877521,0.016398171505445,Thiamine (mg/j),2015,Canada excluant les territoires,Hommes,51 à 70 ans,12,410
0.708043174661416,0.05586372929214099,Thiamine (mg/j),2015,Canada excluant les territoires,Hommes,51 à 70 ans,12,410
0.83270864053508,0.134761951212415,Thiamine (mg/j),2015,Canada excluant les territoires,Hommes,51 à 70 ans,12,410
0.957374106408744,0.253561762302997,Thiamine (mg/j),2015,Canada excluant les territoires,Hommes,51 à 70 ans,12,410
1.0820395722824099,0.40140532509190796,Thiamine (mg/j),2015,Canada excluant les territoires,Hommes,51 à 70 ans,12,410
1.2067050381560702,0.5573771857803921,Thiamine (mg/j),2015,Canada excluant les territoires,Hommes,51 à 70 ans,12,410
1.3313705040297399,0.695285074267603,Thiamine (mg/j),2015,Canada excluant les territoires,Hommes,51 à 70 ans,12,410
1.4560359699034,0.7931429531868109,Thiamine (mg/j),2015,Canada excluant les territoires,Hommes,51 à 70 ans,12,410
1.58070143577707,0.83575751147553,Thiamine (mg/j),2015,Canada excluant les territoires,Hommes,51 à 70 ans,12,410
1.70536690165073,0.818935546050329,Thiamine (mg/j),2015,Canada excluant les territoires,Hommes,51 à 70 ans,12,410
1.83003236752439,0.7530586278978341,Thiamine (mg/j),2015,Canada excluant les territoires,Hommes,51 à 70 ans,12,410
1.9546978333980602,0.655931694961467,Thiamine (mg/j),2015,Canada excluant les territoires,Hommes,51 à 70 ans,12,410
2.07936329927172,0.544427773406727,Thiamine (mg/j),2015,Canada excluant les territoires,Hommes,51 à 70 ans,12,410
2.20402876514539,0.432233280225221,Thiamine (mg/j),2015,Canada excluant les territoires,Hommes,51 à 70 ans,12,410
2.3286942310190497,0.32971655267242794,Thiamine (mg/j),2015,Canada excluant les territoires,Hommes,51 à 70 ans,12,410
2.45335969689271,0.243822098653032,Thiamine (mg/j),2015,Canada excluant les territoires,Hommes,51 à 70 ans,12,410
2.57802516276638,0.176335072669891,Thiamine (mg/j),2015,Canada excluant les territoires,Hommes,51 à 70 ans,12,410
2.70269062864004,0.12454900160573101,Thiamine (mg/j),2015,Canada excluant les territoires,Hommes,51 à 70 ans,12,410
2.82735609451371,0.085982295042148,Thiamine (mg/j),2015,Canada excluant les territoires,Hommes,51 à 70 ans,12,410
2.95202156038737,0.058283567312421,Thiamine (mg/j),2015,Canada excluant les territoires,Hommes,51 à 70 ans,12,410
3.07668702626104,0.035965562862072996,Thiamine (mg/j),2015,Canada excluant les territoires,Hommes,51 à 70 ans,12,410
3.2013524921347005,0.016863913370761,Thiamine (mg/j),2015,Canada excluant les territoires,Hommes,51 à 70 ans,12,410
3.3260179580083595,0.005111626128925,Thiamine (mg/j),2015,Canada excluant les territoires,Hommes,51 à 70 ans,12,410
3.4506834238820296,0.000918310140604,Thiamine (mg/j),2015,Canada excluant les territoires,Hommes,51 à 70 ans,12,410
0.120850694080809,0.00037392436540499997,Thiamine (mg/j),2015,Canada excluant les territoires,Femmes,14 à 18 ans,7,405
0.251177058386674,0.00329352189856,Thiamine (mg/j),2015,Canada excluant les territoires,Femmes,14 à 18 ans,7,405
0.381503422692539,0.017730283800931997,Thiamine (mg/j),2015,Canada excluant les territoires,Femmes,14 à 18 ans,7,405
0.511829786998404,0.061809142240775994,Thiamine (mg/j),2015,Canada excluant les territoires,Femmes,14 à 18 ans,7,405
0.6421561513042701,0.151334732434238,Thiamine (mg/j),2015,Canada excluant les territoires,Femmes,14 à 18 ans,7,405
0.772482515610135,0.28426476552650604,Thiamine (mg/j),2015,Canada excluant les territoires,Femmes,14 à 18 ans,7,405
